lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
51.34,-0.21,0,7,violent,0.42857142857142855,0.5982696097102534,property,0.6151,False,0.2264,0.6151,0.1584,15.8,London,medium
51.34,-0.21,1,11,violent,0.09090909090909091,0.6890092595109152,property,0.478,False,0.3334,0.478,0.1886,18.9,London,uncertain
51.34,-0.21,2,13,violent,0.07692307692307693,1.0123308391031736,property,0.6248,False,0.2208,0.6248,0.1544,15.4,London,medium
51.34,-0.21,3,10,violent,0.2,1.0296530140645737,property,0.428,False,0.2728,0.428,0.2992,29.9,London,uncertain
51.34,-0.2,0,13,violent,0.3076923076923077,1.0100997593541636,property,0.4221,False,0.3881,0.4221,0.1898,19.0,London,uncertain
51.34,-0.2,1,14,property,0.0,1.0933747175566468,violent,0.5304,False,0.2571,0.2125,0.5304,53.0,London,uncertain
51.34,-0.2,2,18,violent,0.2222222222222222,1.0366279688586069,violent,0.4122,True,0.2766,0.3113,0.4122,41.2,London,uncertain
51.34,-0.2,3,21,violent,0.19047619047619047,0.9829007277151565,property,0.6193,False,0.224,0.6193,0.1567,15.7,London,medium
51.34,-0.19,0,10,violent,0.1,0.9433483923290391,property,0.628,False,0.219,0.628,0.1531,15.3,London,medium
51.34,-0.19,1,4,violent,0.0,0.6931472015900639,property,0.626,False,0.2201,0.626,0.1539,15.4,London,medium
51.34,-0.19,2,9,property,0.2222222222222222,0.936888307539016,property,0.6245,True,0.2209,0.6245,0.1545,15.5,London,medium
51.34,-0.19,3,11,property,0.18181818181818182,0.9164648855394713,property,0.624,True,0.2212,0.624,0.1547,15.5,London,medium
51.34,-0.18,0,3,violent,0.0,1.0986122886681096,property,0.6157,False,0.2261,0.6157,0.1582,15.8,London,medium
51.34,-0.18,2,3,property,0.3333333333333333,0.6365141893815645,property,0.6235,True,0.2215,0.6235,0.1549,15.5,London,medium
51.34,-0.15,0,3,other,0.3333333333333333,0.6365141893815645,property,0.6251,False,0.2206,0.6251,0.1543,15.4,London,medium
51.34,-0.14,0,8,violent,0.0,1.0821955300387673,property,0.4451,False,0.2628,0.4451,0.2921,29.2,London,uncertain
51.34,-0.14,1,10,other,0.1,0.9433483923290393,property,0.4379,False,0.2586,0.4379,0.3035,30.3,London,uncertain
51.34,-0.14,2,10,violent,0.1,1.0888999753452238,violent,0.5536,True,0.2458,0.2005,0.5536,55.4,London,medium
51.34,-0.14,3,12,violent,0.08333333333333333,1.0775563270668007,property,0.6238,False,0.2214,0.6238,0.1548,15.5,London,medium
51.34,-0.13,0,8,violent,0.0,1.0821955300387673,violent,0.3797,True,0.2661,0.3542,0.3797,38.0,London,uncertain
51.34,-0.13,1,11,violent,0.0,1.0900596587107838,property,0.6067,False,0.2314,0.6067,0.162,16.2,London,medium
51.34,-0.13,2,11,other,0.09090909090909091,1.0361987848192837,property,0.4891,False,0.3346,0.4891,0.1763,17.6,London,uncertain
51.34,-0.13,3,14,property,0.35714285714285715,0.9799711820833054,property,0.6246,True,0.2209,0.6246,0.1545,15.5,London,medium
51.34,-0.12,0,71,property,0.2112676056338028,1.053281425164656,property,0.5489,True,0.2456,0.5489,0.2055,20.6,London,uncertain
51.34,-0.12,1,76,property,0.02631578947368421,1.0759394011165768,property,0.6201,True,0.2235,0.6201,0.1563,15.6,London,medium
51.34,-0.12,2,62,property,0.0967741935483871,1.0647252045786013,property,0.6225,True,0.2221,0.6225,0.1553,15.5,London,medium
51.34,-0.12,3,76,violent,0.02631578947368421,1.0974072490735338,property,0.6256,False,0.2203,0.6256,0.1541,15.4,London,medium
51.34,-0.11,0,56,property,0.05357142857142857,1.0945250892480327,property,0.6282,True,0.2188,0.6282,0.153,15.3,London,medium
51.34,-0.11,1,68,violent,0.07352941176470588,1.0933245820446023,other,0.6331,False,0.6331,0.2003,0.1666,16.7,London,medium
51.34,-0.11,2,64,violent,0.015625,1.0953886842281757,other,0.6532,False,0.6532,0.1871,0.1596,16.0,London,medium
51.34,-0.11,3,65,other,0.09230769230769231,1.0807381403069534,other,0.6498,True,0.6498,0.1891,0.1611,16.1,London,medium
51.34,-0.1,0,11,property,0.18181818181818182,1.0670895187820832,property,0.6272,True,0.2194,0.6272,0.1534,15.3,London,medium
51.34,-0.1,1,14,violent,0.07142857142857142,1.060944240790747,property,0.6275,False,0.2192,0.6275,0.1533,15.3,London,medium
51.34,-0.1,2,21,violent,0.2857142857142857,0.9556998911125343,property,0.6239,False,0.2213,0.6239,0.1548,15.5,London,medium
51.34,-0.1,3,15,property,0.2,1.0606018056124555,property,0.6287,True,0.2185,0.6287,0.1528,15.3,London,medium
51.34,-0.09,0,7,property,0.2857142857142857,0.9556998911125343,other,0.6491,False,0.6491,0.1892,0.1617,16.2,London,medium
